,cell_specimen_id,tld1_name,imaging_depth,pref_ori_sg,pref_sf_sg,g_osi_sg,responsive_sg,depth_range,pref_phase_sg
45414,720209139,Slc17a7-IRES2-Cre,,150.0,0.32,0.454137663415,False,200.0,0.75
45415,720207237,Slc17a7-IRES2-Cre,,150.0,0.02,0.683869825109,False,200.0,0.75
45416,720205684,Slc17a7-IRES2-Cre,,120.0,0.02,0.321087736908,False,200.0,0.25
45417,720209328,Slc17a7-IRES2-Cre,,90.0,0.02,0.33877711471,False,200.0,0.75
45418,720202921,Slc17a7-IRES2-Cre,,150.0,0.04,0.76778189283,False,200.0,0.75
45419,720205166,Slc17a7-IRES2-Cre,,120.0,0.08,0.383466994309,False,200.0,0.75
45420,720206363,Slc17a7-IRES2-Cre,,120.0,0.02,0.245324978798,True,200.0,0.5
45421,720207136,Slc17a7-IRES2-Cre,,60.0,0.04,0.577230345873,False,200.0,0.0
45422,720203237,Slc17a7-IRES2-Cre,,60.0,0.16,0.547856587505,False,200.0,0.75
45423,720209030,Slc17a7-IRES2-Cre,,90.0,0.04,0.620688328369,False,200.0,0.5
45424,720209273,Slc17a7-IRES2-Cre,,90.0,0.02,0.414528964996,False,200.0,0.25
45425,720206776,Slc17a7-IRES2-Cre,,150.0,0.02,0.540049441489,False,200.0,0.0
45426,720208801,Slc17a7-IRES2-Cre,,90.0,0.04,0.742744748252,False,200.0,0.0
45427,720203575,Slc17a7-IRES2-Cre,,120.0,0.02,0.323521810288,False,200.0,0.75
45428,720206624,Slc17a7-IRES2-Cre,,30.0,0.02,0.666108344557,True,200.0,0.25
45429,720203488,Slc17a7-IRES2-Cre,,0.0,0.04,0.463998924242,False,200.0,0.25
45430,720209498,Slc17a7-IRES2-Cre,,120.0,0.08,0.703440951084,True,200.0,0.0
45431,720206086,Slc17a7-IRES2-Cre,,120.0,0.08,0.4312072988,False,200.0,0.25
45432,720207094,Slc17a7-IRES2-Cre,,60.0,0.32,0.632958577102,False,200.0,0.0
45433,720207949,Slc17a7-IRES2-Cre,,120.0,0.02,0.240492715949,False,200.0,0.0
45434,720206523,Slc17a7-IRES2-Cre,,30.0,0.04,0.418051463253,False,200.0,0.75
45435,720206517,Slc17a7-IRES2-Cre,,0.0,0.04,0.6793378295,False,200.0,0.25
45436,720205653,Slc17a7-IRES2-Cre,,30.0,0.08,0.622363103015,True,200.0,0.0
45437,720209247,Slc17a7-IRES2-Cre,,90.0,0.04,0.978451609729,True,200.0,0.25
45438,720205800,Slc17a7-IRES2-Cre,,30.0,0.04,0.613072510397,False,200.0,0.25
45439,720206791,Slc17a7-IRES2-Cre,,150.0,0.02,0.540238703969,True,200.0,0.25
45440,720206796,Slc17a7-IRES2-Cre,,90.0,0.02,0.426159011719,False,200.0,0.75
45441,720207231,Slc17a7-IRES2-Cre,,150.0,0.02,0.602902354663,False,200.0,0.75
45442,720209592,Slc17a7-IRES2-Cre,,120.0,0.04,0.76647942444,False,200.0,0.5
45443,720205893,Slc17a7-IRES2-Cre,,150.0,0.08,0.585650487412,False,200.0,0.5
45444,720206159,Slc17a7-IRES2-Cre,,0.0,0.16,0.731158107384,True,200.0,0.0
45445,720204475,Slc17a7-IRES2-Cre,,0.0,0.04,0.830655108485,False,200.0,0.25
45446,720203075,Slc17a7-IRES2-Cre,,60.0,0.08,0.594490822512,False,200.0,0.75
45447,720207153,Slc17a7-IRES2-Cre,,120.0,0.08,0.658525776527,False,200.0,0.75
45448,720203782,Slc17a7-IRES2-Cre,,30.0,0.16,0.541231285779,False,200.0,0.0
45449,720203425,Slc17a7-IRES2-Cre,,120.0,0.04,0.388238434275,False,200.0,0.5
45450,720206547,Slc17a7-IRES2-Cre,,30.0,0.08,0.440706881811,False,200.0,0.75
45451,720207734,Slc17a7-IRES2-Cre,,150.0,0.02,0.717792369982,True,200.0,0.75
45452,720203108,Slc17a7-IRES2-Cre,,0.0,0.04,0.667470390105,True,200.0,0.5
45453,720205144,Slc17a7-IRES2-Cre,,60.0,0.04,0.373760111166,False,200.0,0.25
45454,720207073,Slc17a7-IRES2-Cre,,120.0,0.02,0.267304404578,True,200.0,0.25
45455,720208605,Slc17a7-IRES2-Cre,,0.0,0.16,0.713021834069,False,200.0,0.0
45456,720206321,Slc17a7-IRES2-Cre,,60.0,0.08,0.737386961727,False,200.0,0.5
45457,720209579,Slc17a7-IRES2-Cre,,150.0,0.32,0.284064092972,False,200.0,0.75
45458,720209261,Slc17a7-IRES2-Cre,,30.0,0.02,0.57670835579,False,200.0,0.75
45459,720203842,Slc17a7-IRES2-Cre,,150.0,0.08,0.719579114028,True,200.0,0.25
45460,720206342,Slc17a7-IRES2-Cre,,150.0,0.02,0.540242566113,True,200.0,0.25
45461,720206577,Slc17a7-IRES2-Cre,,150.0,0.02,0.728478249916,True,200.0,0.5
45462,720206571,Slc17a7-IRES2-Cre,,0.0,0.08,0.315654213618,False,200.0,0.0
45463,720205758,Slc17a7-IRES2-Cre,,150.0,0.04,0.324654963071,False,200.0,0.5
45464,720206553,Slc17a7-IRES2-Cre,,60.0,0.04,0.658531412701,False,200.0,0.0
45465,720204783,Slc17a7-IRES2-Cre,,150.0,0.02,0.714224895244,True,200.0,0.5
45466,720209147,Slc17a7-IRES2-Cre,,60.0,0.04,0.71497978972,True,200.0,0.75
45467,720209040,Slc17a7-IRES2-Cre,,60.0,0.08,0.1414603087,False,200.0,0.25
45468,720206786,Slc17a7-IRES2-Cre,,90.0,0.16,0.551199134647,False,200.0,0.5
45469,720206187,Slc17a7-IRES2-Cre,,30.0,0.04,0.446113434646,True,200.0,0.25
45470,720207159,Slc17a7-IRES2-Cre,,90.0,0.08,0.965438132325,True,200.0,0.0
45471,720204850,Slc17a7-IRES2-Cre,,30.0,0.02,0.296125420324,False,200.0,0.5
45472,720208441,Slc17a7-IRES2-Cre,,0.0,0.02,0.598527225744,False,200.0,0.5
45473,720209025,Slc17a7-IRES2-Cre,,60.0,0.02,0.780534806228,False,200.0,0.0
45474,720209566,Slc17a7-IRES2-Cre,,0.0,0.32,0.516402004282,False,200.0,0.0
45475,720209573,Slc17a7-IRES2-Cre,,120.0,0.02,0.733485866264,True,200.0,0.25
45476,720206771,Slc17a7-IRES2-Cre,,30.0,0.08,0.429533890994,False,200.0,0.0
45477,572611573,Rbp4-Cre_KL100,,120.0,0.08,0.742614040524,False,300.0,0.75
45478,572611510,Rbp4-Cre_KL100,,0.0,0.16,0.676402632497,False,300.0,0.25
45479,572611787,Rbp4-Cre_KL100,,30.0,0.32,0.371105216343,False,300.0,0.25
45480,572612002,Rbp4-Cre_KL100,,0.0,0.16,0.633126910665,False,300.0,0.25
45481,572611326,Rbp4-Cre_KL100,,150.0,0.04,0.353630342131,False,300.0,0.25
45482,572611539,Rbp4-Cre_KL100,,150.0,0.32,0.504700131243,False,300.0,0.75
45483,589429384,Rbp4-Cre_KL100,,120.0,0.08,0.778421568031,False,300.0,0.5
45484,572611517,Rbp4-Cre_KL100,,60.0,0.04,0.487348375858,True,300.0,0.25
45485,572611524,Rbp4-Cre_KL100,,0.0,0.02,0.616803891828,False,300.0,0.25
45486,569474195,Nr5a1-Cre,,0.0,0.32,0.639434824003,False,200.0,0.0
45487,569474199,Nr5a1-Cre,,60.0,0.02,0.885204403503,False,200.0,0.75
45488,569474207,Nr5a1-Cre,,60.0,0.04,0.892814381287,False,200.0,0.0
45489,569474213,Nr5a1-Cre,,60.0,0.04,0.348298911313,False,200.0,0.5
45490,569474014,Nr5a1-Cre,,0.0,0.04,0.735390548181,True,200.0,0.5
45491,665274227,Slc17a7-IRES2-Cre,,90.0,0.16,0.607816084926,False,300.0,0.75
45492,665275549,Slc17a7-IRES2-Cre,,120.0,0.04,0.791382534012,True,300.0,0.5
45493,665274274,Slc17a7-IRES2-Cre,,60.0,0.08,0.902150558101,True,300.0,0.0
45494,665274890,Slc17a7-IRES2-Cre,,120.0,0.32,0.466830402547,False,300.0,0.25
45495,665275465,Slc17a7-IRES2-Cre,,60.0,0.04,0.494644157212,True,300.0,0.25
45496,665275298,Slc17a7-IRES2-Cre,,120.0,0.04,0.33549082993,True,300.0,0.75
45497,665276065,Slc17a7-IRES2-Cre,,150.0,0.02,0.786274748213,True,300.0,0.75
45498,665273071,Slc17a7-IRES2-Cre,,120.0,0.08,0.379396624355,False,300.0,0.5
45499,665273957,Slc17a7-IRES2-Cre,,90.0,0.16,0.605364880374,False,300.0,0.25
45500,665274658,Slc17a7-IRES2-Cre,,60.0,0.02,0.42872182213,False,300.0,0.75
45501,665276041,Slc17a7-IRES2-Cre,,150.0,0.08,0.391279684559,False,300.0,0.25
45502,665273113,Slc17a7-IRES2-Cre,,60.0,0.02,0.417584615798,True,300.0,0.0
45503,665273718,Slc17a7-IRES2-Cre,,120.0,0.08,0.602230736329,False,300.0,0.0
45504,665272886,Slc17a7-IRES2-Cre,,90.0,0.16,0.805748537714,True,300.0,0.0
45505,665274193,Slc17a7-IRES2-Cre,,90.0,0.16,0.356125133067,False,300.0,0.0
45506,665275098,Slc17a7-IRES2-Cre,,150.0,0.04,0.820459722557,True,300.0,0.25
45507,665274690,Slc17a7-IRES2-Cre,,60.0,0.02,0.554331731729,False,300.0,0.25
45508,665275866,Slc17a7-IRES2-Cre,,90.0,0.02,0.722326938151,False,300.0,0.25
45509,665273746,Slc17a7-IRES2-Cre,,60.0,0.02,0.639478636052,True,300.0,0.25
45510,665275722,Slc17a7-IRES2-Cre,,30.0,0.08,0.475980359905,False,300.0,0.5
45511,665274623,Slc17a7-IRES2-Cre,,90.0,0.32,0.645441984904,False,300.0,0.0
45512,665275757,Slc17a7-IRES2-Cre,,90.0,0.02,0.475747549882,False,300.0,0.5
45513,665274824,Slc17a7-IRES2-Cre,,150.0,0.08,0.545423318731,False,300.0,0.0
45514,665273370,Slc17a7-IRES2-Cre,,30.0,0.16,0.672601918845,False,300.0,0.5
45515,665273396,Slc17a7-IRES2-Cre,,0.0,0.08,0.233144621708,False,300.0,0.0
45516,665272921,Slc17a7-IRES2-Cre,,90.0,0.32,0.667785460729,False,300.0,0.25
45517,665275814,Slc17a7-IRES2-Cre,,0.0,0.08,0.64642241491,True,300.0,0.25
45518,665276047,Slc17a7-IRES2-Cre,,150.0,0.08,0.882384691152,True,300.0,0.75
45519,665274427,Slc17a7-IRES2-Cre,,60.0,0.04,0.470813408028,False,300.0,0.0
45520,665273321,Slc17a7-IRES2-Cre,,150.0,0.02,0.264898604612,False,300.0,0.5
45521,665275627,Slc17a7-IRES2-Cre,,60.0,0.02,0.803539801288,False,300.0,0.25
45522,665276028,Slc17a7-IRES2-Cre,,150.0,0.08,0.420529703316,False,300.0,0.75
45523,665275521,Slc17a7-IRES2-Cre,,30.0,0.16,0.732737721364,True,300.0,0.5
45524,665273250,Slc17a7-IRES2-Cre,,150.0,0.04,0.730687071738,True,300.0,0.75
45525,665273424,Slc17a7-IRES2-Cre,,90.0,0.04,0.87562369967,True,300.0,0.5
45526,665273999,Slc17a7-IRES2-Cre,,120.0,0.08,0.812983181008,False,300.0,0.25
45527,665274812,Slc17a7-IRES2-Cre,,0.0,0.32,0.476694364057,True,300.0,0.25
45528,665275014,Slc17a7-IRES2-Cre,,120.0,0.08,0.714278599816,True,300.0,0.5
45529,665272126,Slc17a7-IRES2-Cre,,120.0,0.16,0.893127572252,False,300.0,0.75
45530,665272112,Slc17a7-IRES2-Cre,,60.0,0.02,0.665074266409,False,300.0,0.0
45531,665273364,Slc17a7-IRES2-Cre,,60.0,0.04,0.740869648671,True,300.0,0.75
45532,665274076,Slc17a7-IRES2-Cre,,30.0,0.02,0.396610896709,False,300.0,0.0
45533,665273036,Slc17a7-IRES2-Cre,,30.0,0.08,0.770300027776,False,300.0,0.0
45534,665272914,Slc17a7-IRES2-Cre,,60.0,0.08,0.843039124602,True,300.0,0.25
45535,665273224,Slc17a7-IRES2-Cre,,0.0,0.08,0.841163391898,True,300.0,0.0
45536,665274567,Slc17a7-IRES2-Cre,,30.0,0.02,0.704074474812,True,300.0,0.5
45537,665275077,Slc17a7-IRES2-Cre,,30.0,0.08,0.944038559985,True,300.0,0.75
45538,665273340,Slc17a7-IRES2-Cre,,60.0,0.02,0.487213339565,True,300.0,0.25
45539,665274490,Slc17a7-IRES2-Cre,,90.0,0.16,0.354804639804,False,300.0,0.25
45540,665274048,Slc17a7-IRES2-Cre,,150.0,0.02,0.052718126882,False,300.0,0.5
45541,665272374,Slc17a7-IRES2-Cre,,30.0,0.02,0.689840559723,True,300.0,0.25
45542,665275669,Slc17a7-IRES2-Cre,,30.0,0.02,0.84835394462,False,300.0,0.0
45543,665273403,Slc17a7-IRES2-Cre,,90.0,0.02,0.483525745687,False,300.0,0.75
45544,665274034,Slc17a7-IRES2-Cre,,0.0,0.04,0.80987113294,True,300.0,0.25
45545,665273580,Slc17a7-IRES2-Cre,,30.0,0.04,0.577550973481,False,300.0,0.75
45546,665273445,Slc17a7-IRES2-Cre,,60.0,0.16,0.823080710466,False,300.0,0.0
45547,665273978,Slc17a7-IRES2-Cre,,0.0,0.16,0.335498286119,False,300.0,0.5
45548,665272164,Slc17a7-IRES2-Cre,,150.0,0.02,0.0243767336374,False,300.0,0.5
45549,665276053,Slc17a7-IRES2-Cre,,60.0,0.04,0.74548657799,False,300.0,0.75
45550,665274302,Slc17a7-IRES2-Cre,,90.0,0.08,0.86521322783,True,300.0,0.75
45551,665273826,Slc17a7-IRES2-Cre,,30.0,0.08,0.739488060563,True,300.0,0.75
45552,665274875,Slc17a7-IRES2-Cre,,0.0,0.04,0.54103532917,True,300.0,0.25
45553,665272879,Slc17a7-IRES2-Cre,,120.0,0.04,0.610879871846,True,300.0,0.0
45554,665274406,Slc17a7-IRES2-Cre,,30.0,0.16,0.336990696812,False,300.0,0.5
45555,665272742,Slc17a7-IRES2-Cre,,30.0,0.16,0.775036299108,False,300.0,0.5
45556,665275232,Slc17a7-IRES2-Cre,,30.0,0.32,0.600511683407,False,300.0,0.25
45557,665274262,Slc17a7-IRES2-Cre,,0.0,0.08,0.820258437636,True,300.0,0.5
45558,665273382,Slc17a7-IRES2-Cre,,0.0,0.16,0.581397766423,True,300.0,0.5
45559,665273943,Slc17a7-IRES2-Cre,,90.0,0.08,0.0946773139078,False,300.0,0.0
45560,720345516,Cux2-CreERT2,,120.0,0.32,0.705613398529,False,200.0,0.75
45561,720344526,Cux2-CreERT2,,150.0,0.32,0.511040262209,True,200.0,0.0
45562,720345343,Cux2-CreERT2,,0.0,0.02,0.666657396173,False,200.0,0.5
45563,720343566,Cux2-CreERT2,,30.0,0.02,0.550396384625,False,200.0,0.75
45564,720344437,Cux2-CreERT2,,0.0,0.02,0.64815156748,False,200.0,0.25
45565,720343874,Cux2-CreERT2,,150.0,0.32,0.242064619412,True,200.0,0.75
45566,720345828,Cux2-CreERT2,,60.0,0.08,0.659703937513,False,200.0,0.0
45567,720345808,Cux2-CreERT2,,120.0,0.02,0.459058236682,False,200.0,0.75
45568,720344407,Cux2-CreERT2,,120.0,0.08,0.789689005767,True,200.0,0.0
45569,720345510,Cux2-CreERT2,,30.0,0.32,0.499543318017,False,200.0,0.75
45570,720343617,Cux2-CreERT2,,30.0,0.04,0.479440382213,True,200.0,0.0
45571,720343805,Cux2-CreERT2,,150.0,0.32,0.363878555347,False,200.0,0.75
45572,720346076,Cux2-CreERT2,,30.0,0.04,0.498411011634,False,200.0,0.25
45573,720345092,Cux2-CreERT2,,90.0,0.04,0.705049488759,True,200.0,0.25
45574,720345104,Cux2-CreERT2,,150.0,0.02,0.176344834054,False,200.0,0.25
45575,720345912,Cux2-CreERT2,,30.0,0.02,0.212073558807,False,200.0,0.0
45576,720345534,Cux2-CreERT2,,120.0,0.02,0.950754615201,True,200.0,0.5
45577,720345485,Cux2-CreERT2,,0.0,0.04,0.749618571878,False,200.0,0.75
45578,720343885,Cux2-CreERT2,,90.0,0.02,0.591298255182,False,200.0,0.75
45579,720345782,Cux2-CreERT2,,90.0,0.02,0.568092690396,False,200.0,0.75
45580,720346114,Cux2-CreERT2,,30.0,0.02,0.810483909499,True,200.0,0.0
45581,720344623,Cux2-CreERT2,,90.0,0.32,0.503849959098,True,200.0,0.75
45582,720344684,Cux2-CreERT2,,120.0,0.04,0.359202945588,False,200.0,0.25
45583,720345522,Cux2-CreERT2,,90.0,0.02,0.445229416448,False,200.0,0.5
45584,720345382,Cux2-CreERT2,,90.0,0.04,0.487061980388,False,200.0,0.25
45585,720346093,Cux2-CreERT2,,120.0,0.02,0.83201811412,False,200.0,0.75
45586,720344697,Cux2-CreERT2,,150.0,0.04,0.618797104073,False,200.0,0.0
45587,720345416,Cux2-CreERT2,,30.0,0.04,0.529611054032,False,200.0,0.5
45588,720346121,Cux2-CreERT2,,60.0,0.02,0.649604672281,False,200.0,0.25
45589,720344319,Cux2-CreERT2,,60.0,0.04,0.832935081825,True,200.0,0.75
45590,720345776,Cux2-CreERT2,,90.0,0.02,0.592524652302,False,200.0,0.75
45591,720345528,Cux2-CreERT2,,90.0,0.08,0.555814530504,False,200.0,0.75
45592,720345333,Cux2-CreERT2,,150.0,0.16,0.500500181663,False,200.0,0.0
45593,720344834,Cux2-CreERT2,,120.0,0.02,0.575739347585,False,200.0,0.75
45594,720345354,Cux2-CreERT2,,60.0,0.02,0.508130621739,True,200.0,0.0
45595,720344964,Cux2-CreERT2,,60.0,0.32,0.477773178729,False,200.0,0.75
45596,720345322,Cux2-CreERT2,,0.0,0.02,0.89480546256,True,200.0,0.5
45597,720344797,Cux2-CreERT2,,90.0,0.08,0.656613235727,False,200.0,0.75
45598,720344787,Cux2-CreERT2,,30.0,0.04,0.767397548755,True,200.0,0.5
45599,720345451,Cux2-CreERT2,,60.0,0.02,0.713524489785,True,200.0,0.25
45600,720345504,Cux2-CreERT2,,150.0,0.08,0.767740481444,True,200.0,0.0
45601,720344069,Cux2-CreERT2,,150.0,0.32,0.439731401482,False,200.0,0.5
45602,720344210,Cux2-CreERT2,,150.0,0.08,0.552691853933,False,200.0,0.5
45603,720344777,Cux2-CreERT2,,150.0,0.08,0.365472091342,False,200.0,0.75
45604,720343815,Cux2-CreERT2,,30.0,0.04,0.789246250504,False,200.0,0.5
45605,720344264,Cux2-CreERT2,,0.0,0.02,0.411739898425,False,200.0,0.0
45606,720345857,Cux2-CreERT2,,120.0,0.16,0.589754663884,False,200.0,0.25
45607,720204485,Slc17a7-IRES2-Cre,,30.0,0.02,0.659421006381,False,100.0,0.0
45608,720201209,Slc17a7-IRES2-Cre,,150.0,0.02,0.684102229165,False,100.0,0.75
45609,720200869,Slc17a7-IRES2-Cre,,150.0,0.04,0.488759094058,False,100.0,0.5
45610,720200849,Slc17a7-IRES2-Cre,,0.0,0.02,0.715616557238,False,100.0,0.0
45611,720200107,Slc17a7-IRES2-Cre,,90.0,0.04,0.32180959423,False,100.0,0.75
45612,720202766,Slc17a7-IRES2-Cre,,30.0,0.32,0.279758629449,True,100.0,0.0
45613,720200020,Slc17a7-IRES2-Cre,,60.0,0.08,0.646623534199,True,100.0,0.25
45614,720202943,Slc17a7-IRES2-Cre,,60.0,0.04,0.528840458513,False,100.0,0.25
45615,720200007,Slc17a7-IRES2-Cre,,30.0,0.16,0.741480229194,False,100.0,0.5
45616,720200629,Slc17a7-IRES2-Cre,,150.0,0.02,0.247547734084,False,100.0,0.0
45617,720204665,Slc17a7-IRES2-Cre,,150.0,0.02,0.355050289058,False,100.0,0.25
45618,720204679,Slc17a7-IRES2-Cre,,150.0,0.02,0.651133866478,False,100.0,0.75
45619,720204162,Slc17a7-IRES2-Cre,,150.0,0.32,0.406890683302,True,100.0,0.75
45620,720204546,Slc17a7-IRES2-Cre,,120.0,0.04,0.663901689403,False,100.0,0.5
45621,720202224,Slc17a7-IRES2-Cre,,0.0,0.04,0.752793244745,True,100.0,0.0
45622,720204874,Slc17a7-IRES2-Cre,,60.0,0.04,0.561245200673,False,100.0,0.5
45623,720204449,Slc17a7-IRES2-Cre,,150.0,0.16,0.626894887985,False,100.0,0.5
45624,720199906,Slc17a7-IRES2-Cre,,60.0,0.08,0.734798195712,False,100.0,0.0
45625,720204405,Slc17a7-IRES2-Cre,,60.0,0.04,0.424178690489,False,100.0,0.75
45626,720204527,Slc17a7-IRES2-Cre,,0.0,0.02,0.616150360067,True,100.0,0.5
45627,720204103,Slc17a7-IRES2-Cre,,120.0,0.08,0.629981604088,False,100.0,0.25
45628,720201234,Slc17a7-IRES2-Cre,,150.0,0.02,0.496266739376,False,100.0,0.0
45629,720200236,Slc17a7-IRES2-Cre,,30.0,0.16,0.719810534288,False,100.0,0.5
45630,720204554,Slc17a7-IRES2-Cre,,0.0,0.02,0.665028624075,False,100.0,0.75
45631,720201324,Slc17a7-IRES2-Cre,,0.0,0.02,0.680278131416,False,100.0,0.25
45632,720202784,Slc17a7-IRES2-Cre,,120.0,0.02,0.836105397164,True,100.0,0.5
45633,720202778,Slc17a7-IRES2-Cre,,0.0,0.04,0.693828900287,False,100.0,0.0
45634,720204238,Slc17a7-IRES2-Cre,,90.0,0.32,0.234567852153,False,100.0,0.75
45635,720204597,Slc17a7-IRES2-Cre,,0.0,0.02,0.853124085355,False,100.0,0.25
45636,720203750,Slc17a7-IRES2-Cre,,0.0,0.32,0.200433852695,False,100.0,0.0
45637,720203777,Slc17a7-IRES2-Cre,,0.0,0.04,0.587726084975,True,100.0,0.25
45638,720205155,Slc17a7-IRES2-Cre,,90.0,0.02,0.314951363536,False,100.0,0.5
45639,720205289,Slc17a7-IRES2-Cre,,60.0,0.02,0.640331725984,False,100.0,0.0
45640,720203538,Slc17a7-IRES2-Cre,,150.0,0.02,0.875070155856,True,100.0,0.5
45641,720204588,Slc17a7-IRES2-Cre,,90.0,0.02,0.481590007339,True,100.0,0.75
45642,720205017,Slc17a7-IRES2-Cre,,150.0,0.32,0.358633573315,False,100.0,0.75
45643,720200722,Slc17a7-IRES2-Cre,,120.0,0.02,0.6820077472,True,100.0,0.5
45644,720202790,Slc17a7-IRES2-Cre,,0.0,0.02,0.724191091276,False,100.0,0.25
45645,720203389,Slc17a7-IRES2-Cre,,120.0,0.02,0.626575810943,True,100.0,0.75
45646,720199954,Slc17a7-IRES2-Cre,,150.0,0.02,0.114951069095,False,100.0,0.0
45647,720204206,Slc17a7-IRES2-Cre,,120.0,0.02,0.681863127721,False,100.0,0.5
45648,720203598,Slc17a7-IRES2-Cre,,150.0,0.08,0.929135190075,False,100.0,0.0
45649,720203730,Slc17a7-IRES2-Cre,,90.0,0.04,0.74941122593,False,100.0,0.5
45650,720199615,Slc17a7-IRES2-Cre,,0.0,0.04,0.434597128247,False,100.0,0.25
45651,720201658,Slc17a7-IRES2-Cre,,90.0,0.02,0.319603240642,False,100.0,0.0
45652,720205167,Slc17a7-IRES2-Cre,,30.0,0.04,0.470048071702,False,100.0,0.0
45653,720204756,Slc17a7-IRES2-Cre,,30.0,0.16,0.763706881461,False,100.0,0.5
45654,720205367,Slc17a7-IRES2-Cre,,30.0,0.02,0.698801891117,False,100.0,0.0
45655,720199976,Slc17a7-IRES2-Cre,,0.0,0.02,0.688496362117,True,100.0,0.75
45656,720200355,Slc17a7-IRES2-Cre,,120.0,0.04,0.75929780625,False,100.0,0.25
45657,662289219,Vip-IRES-Cre,,0.0,0.16,0.559265155971,False,100.0,0.25
45658,662289102,Vip-IRES-Cre,,150.0,0.02,0.317941510675,False,100.0,0.75
45659,662289097,Vip-IRES-Cre,,0.0,0.04,0.566943674442,False,100.0,0.25
45660,572611889,Rbp4-Cre_KL100,,90.0,0.04,0.408016796198,False,300.0,0.5
45661,572611505,Rbp4-Cre_KL100,,0.0,0.04,0.668582098498,True,300.0,0.75
45662,572611486,Rbp4-Cre_KL100,,90.0,0.08,0.814531771345,True,300.0,0.5
45663,572611403,Rbp4-Cre_KL100,,90.0,0.04,0.703566647984,False,300.0,0.75
45664,572612175,Rbp4-Cre_KL100,,120.0,0.04,0.691979218625,False,300.0,0.25
45665,572611421,Rbp4-Cre_KL100,,60.0,0.02,0.253805039257,True,300.0,0.0
45666,572611703,Rbp4-Cre_KL100,,30.0,0.04,0.903561408134,False,300.0,0.5
45667,572612011,Rbp4-Cre_KL100,,120.0,0.02,0.156015765418,True,300.0,0.5
45668,572611746,Rbp4-Cre_KL100,,90.0,0.08,0.367695163651,False,300.0,0.25
45669,572611905,Rbp4-Cre_KL100,,90.0,0.32,0.354744986017,True,300.0,0.25
45670,588894836,Rbp4-Cre_KL100,,90.0,0.08,0.641554431207,False,300.0,0.75
45671,572611916,Rbp4-Cre_KL100,,30.0,0.04,0.867045432688,False,300.0,0.75
45672,572612143,Rbp4-Cre_KL100,,60.0,0.04,0.954768886101,True,300.0,0.5
45673,572611593,Rbp4-Cre_KL100,,150.0,0.08,0.26694841008,False,300.0,0.75
45674,575785382,Emx1-IRES-Cre,,0.0,0.04,0.47644658987,False,100.0,0.5
45675,575785157,Emx1-IRES-Cre,,60.0,0.32,0.555644577121,False,100.0,0.5
45676,575784582,Emx1-IRES-Cre,,30.0,0.16,0.934967508198,False,100.0,0.25
45677,575785530,Emx1-IRES-Cre,,30.0,0.02,0.716183984384,True,100.0,0.0
45678,575785441,Emx1-IRES-Cre,,120.0,0.32,0.699810124347,False,100.0,0.0
45679,575785138,Emx1-IRES-Cre,,90.0,0.08,0.319753143646,False,100.0,0.25
45680,575785766,Emx1-IRES-Cre,,150.0,0.02,0.714983656238,True,100.0,0.5
45681,575784553,Emx1-IRES-Cre,,30.0,0.32,0.210765628806,False,100.0,0.0
45682,575784847,Emx1-IRES-Cre,,30.0,0.04,1.0,True,100.0,0.0
45683,575785154,Emx1-IRES-Cre,,0.0,0.08,0.697017905576,True,100.0,0.5
45684,575785326,Emx1-IRES-Cre,,150.0,0.04,0.129986007335,False,100.0,0.75
45685,575785095,Emx1-IRES-Cre,,0.0,0.02,0.720381326735,True,100.0,0.5
45686,575785576,Emx1-IRES-Cre,,30.0,0.04,0.588602379969,False,100.0,0.25
45687,575785571,Emx1-IRES-Cre,,30.0,0.04,0.440341699917,False,100.0,0.5
45688,575785044,Emx1-IRES-Cre,,30.0,0.04,0.834195058131,True,100.0,0.25
45689,575785446,Emx1-IRES-Cre,,0.0,0.02,0.368419938453,False,100.0,0.25
45690,575785644,Emx1-IRES-Cre,,90.0,0.02,0.557415403087,False,100.0,0.25
45691,575785667,Emx1-IRES-Cre,,90.0,0.02,0.821559836447,True,100.0,0.5
45692,575785273,Emx1-IRES-Cre,,90.0,0.16,0.287771543176,True,100.0,0.5
45693,575785517,Emx1-IRES-Cre,,150.0,0.32,0.361955368723,False,100.0,0.75
45694,575784851,Emx1-IRES-Cre,,120.0,0.16,0.406191946779,False,100.0,0.25
45695,575785607,Emx1-IRES-Cre,,120.0,0.32,0.348136138625,False,100.0,0.5
45696,575785421,Emx1-IRES-Cre,,30.0,0.02,0.394489643072,False,100.0,0.25
45697,575785377,Emx1-IRES-Cre,,0.0,0.32,0.635017227315,False,100.0,0.5
45698,575785049,Emx1-IRES-Cre,,120.0,0.08,0.774248027808,False,100.0,0.0
45699,575785092,Emx1-IRES-Cre,,30.0,0.32,0.382501485869,False,100.0,0.0
45700,575785243,Emx1-IRES-Cre,,30.0,0.32,0.337953642507,True,100.0,0.75
45701,575785060,Emx1-IRES-Cre,,30.0,0.08,0.605820854962,False,100.0,0.0
45702,575784967,Emx1-IRES-Cre,,60.0,0.04,0.572893175914,False,100.0,0.0
45703,575784941,Emx1-IRES-Cre,,0.0,0.02,0.959940958235,False,100.0,0.75
45704,575785619,Emx1-IRES-Cre,,120.0,0.02,0.440655921015,False,100.0,0.75
45705,586178168,Emx1-IRES-Cre,,150.0,0.02,0.866447885987,True,100.0,0.25
